Station_ID,State,Latitude,Longitude,Connector_Count,Station_Type
ST008706,Maharashtra,19.754209,75.783667,2,Standard
ST008707,Maharashtra,19.775516,75.753146,2,Standard
ST008708,Maharashtra,19.914596,75.799037,2,Standard
ST008709,Maharashtra,19.673596,75.698831,2,Standard
ST008710,Maharashtra,19.628873,75.686466,2,Standard
ST008711,Maharashtra,19.783019,75.697054,6,Hub
ST008712,Maharashtra,19.696402,75.901119,2,Standard
ST008713,Maharashtra,19.748387,75.717166,2,Standard
ST008714,Maharashtra,19.754659,75.718115,6,Hub
ST008715,Maharashtra,19.807162,75.710371,2,Standard
ST008716,Maharashtra,19.928133,75.621854,2,Standard
ST008717,Maharashtra,19.746125,75.710003,2,Standard
ST008718,Maharashtra,19.835436,75.761143,2,Standard
ST008719,Maharashtra,19.650729,75.781304,2,Standard
ST008720,Maharashtra,19.578306,75.783927,4,Standard
ST008721,Maharashtra,19.616047,75.683855,2,Standard
ST008722,Maharashtra,19.774877,75.696114,2,Standard
ST008723,Maharashtra,19.754226,75.73519,2,Standard
ST008724,Maharashtra,19.817026,75.792742,2,Standard
ST008725,Maharashtra,19.714898,75.790211,2,Standard
ST008726,Maharashtra,19.782651,75.710459,2,Standard
ST008727,Maharashtra,19.732372,75.708885,2,Standard
ST008728,Maharashtra,19.707482,75.809784,2,Standard
ST008729,Maharashtra,19.825388,75.688151,4,Standard
ST008730,Maharashtra,19.822765,75.74469,2,Standard
ST008731,Maharashtra,19.779523,75.750376,2,Standard
ST008732,Maharashtra,19.74156,75.704788,2,Standard
ST008733,Maharashtra,19.63259,75.740696,2,Standard
ST008734,Maharashtra,19.748127,75.715704,2,Standard
ST008735,Maharashtra,19.824619,75.707229,4,Standard
ST008736,Maharashtra,19.763132,75.649818,2,Standard
ST008737,Maharashtra,19.674763,75.726046,2,Standard
ST008738,Maharashtra,19.7491,75.717552,4,Standard
ST008739,Maharashtra,19.638086,75.850958,2,Standard
ST008740,Maharashtra,19.74086,75.686831,2,Standard
ST008741,Maharashtra,19.601531,75.617193,2,Standard
ST008742,Maharashtra,19.742317,75.685617,2,Standard
ST008743,Maharashtra,19.792182,75.669379,6,Hub
ST008744,Maharashtra,19.650622,75.743844,2,Standard
ST008745,Maharashtra,19.861496,75.563512,2,Standard
ST008746,Maharashtra,19.752938,75.71322,2,Standard
ST008747,Maharashtra,19.761093,75.708773,2,Standard
ST008748,Maharashtra,19.741309,75.816392,2,Standard
ST008749,Maharashtra,19.631519,75.729114,4,Standard
ST008750,Maharashtra,19.566181,75.737967,2,Standard
ST008751,Maharashtra,19.754753,75.768608,2,Standard
ST008752,Maharashtra,19.764984,75.706569,2,Standard
ST008753,Maharashtra,19.646203,75.627279,4,Standard
ST008754,Maharashtra,19.612738,75.709066,2,Standard
ST008755,Maharashtra,19.831053,75.864733,2,Standard
ST008756,Maharashtra,19.802588,75.775675,2,Standard
ST008757,Maharashtra,19.848577,75.763561,2,Standard
ST008758,Maharashtra,19.660549,75.549085,2,Standard
ST008759,Maharashtra,19.744254,75.605922,4,Standard
ST008760,Maharashtra,19.838739,75.674587,2,Standard
ST008761,Maharashtra,19.640988,75.669174,2,Standard
ST008762,Maharashtra,19.609921,75.803774,2,Standard
ST008763,Maharashtra,19.795458,75.81579,4,Standard
ST008764,Maharashtra,19.720118,75.535849,2,Standard
ST008765,Maharashtra,19.827363,75.646096,2,Standard
ST008766,Maharashtra,19.702457,75.652161,2,Standard
ST008767,Maharashtra,19.573858,75.7499,2,Standard
ST008768,Maharashtra,19.913875,75.638368,2,Standard
ST008769,Maharashtra,19.861208,75.843784,2,Standard
ST008770,Maharashtra,19.819981,75.690868,2,Standard
ST008771,Maharashtra,19.596749,75.695686,2,Standard
ST008772,Maharashtra,19.567727,75.638349,2,Standard
ST008773,Maharashtra,19.614204,75.753122,6,Hub
ST008774,Maharashtra,19.777631,75.618597,2,Standard
ST008775,Maharashtra,19.819519,75.628432,2,Standard
ST008776,Maharashtra,19.733173,75.725265,2,Standard
ST008777,Maharashtra,19.636418,75.805019,2,Standard
ST008778,Maharashtra,19.795804,75.690008,2,Standard
ST008779,Maharashtra,19.732591,75.738203,2,Standard
ST008780,Maharashtra,19.681618,75.535029,2,Standard
ST008781,Maharashtra,19.673402,75.618338,2,Standard
ST008782,Maharashtra,19.734799,75.708066,2,Standard
ST008783,Maharashtra,19.736036,75.594487,2,Standard
ST008784,Maharashtra,19.656591,75.561235,2,Standard
ST008785,Maharashtra,19.784574,75.561259,2,Standard
ST008786,Maharashtra,19.929124,75.626445,2,Standard
ST008787,Maharashtra,19.732502,75.703256,2,Standard
ST008788,Maharashtra,19.599145,75.753907,2,Standard
ST008789,Maharashtra,19.762705,75.715872,2,Standard
ST008790,Maharashtra,19.884883,75.77378,6,Hub
ST008791,Maharashtra,19.677722,75.713359,2,Standard
ST008792,Maharashtra,19.866868,75.804107,2,Standard
ST008793,Maharashtra,19.728599,75.761769,2,Standard
ST008794,Maharashtra,19.687109,75.622502,2,Standard
ST008795,Maharashtra,19.668232,75.811505,2,Standard
ST008796,Maharashtra,19.730366,75.871455,2,Standard
ST008797,Maharashtra,19.755616,75.7454,4,Standard
ST008798,Maharashtra,19.780158,75.575252,2,Standard
ST008799,Maharashtra,19.761049,75.735098,8,Hub
ST008800,Maharashtra,19.833401,75.581929,2,Standard
ST008801,Maharashtra,19.690079,75.830332,2,Standard
ST008802,Maharashtra,19.823585,75.785228,2,Standard
ST008803,Maharashtra,19.829279,75.723096,2,Standard
ST008804,Maharashtra,19.836214,75.756959,6,Hub
ST008805,Maharashtra,19.673168,75.755892,2,Standard
ST008806,Maharashtra,19.820909,75.734222,2,Standard
ST008807,Maharashtra,19.754505,75.640178,2,Standard
ST008808,Maharashtra,19.735458,75.641767,2,Standard
ST008809,Maharashtra,19.651586,75.766209,2,Standard
ST008810,Maharashtra,19.772235,75.707261,2,Standard
ST008811,Maharashtra,19.870501,75.738867,2,Standard
ST008812,Maharashtra,19.939406,75.651665,6,Hub
ST008813,Maharashtra,19.658347,75.723199,2,Standard
ST008814,Maharashtra,19.68337,75.626108,2,Standard
ST008815,Maharashtra,19.635153,75.583445,2,Standard
ST008816,Maharashtra,19.749194,75.614551,4,Standard
ST008817,Maharashtra,19.627234,75.744259,2,Standard
ST008818,Maharashtra,19.663467,75.739053,4,Standard
ST008819,Maharashtra,19.78613,75.71746,2,Standard
ST008820,Maharashtra,19.587398,75.725764,2,Standard
ST008821,Maharashtra,19.732735,75.816731,2,Standard
ST008822,Maharashtra,19.739722,75.731239,8,Hub
ST008823,Maharashtra,19.916601,75.669623,2,Standard
ST008824,Maharashtra,19.878302,75.782054,2,Standard
ST008825,Maharashtra,19.63701,75.87663,2,Standard
ST008826,Maharashtra,19.736062,75.759083,2,Standard
ST008827,Maharashtra,19.599442,75.644793,2,Standard
ST008828,Maharashtra,19.801635,75.846627,4,Standard
ST008829,Maharashtra,19.921776,75.783064,4,Standard
ST008830,Maharashtra,19.911131,75.803067,6,Hub
ST008831,Maharashtra,19.662031,75.719073,2,Standard
ST008832,Maharashtra,19.946798,75.680835,2,Standard
ST008833,Maharashtra,19.736579,75.693315,2,Standard
ST008834,Maharashtra,19.645747,75.709798,2,Standard
ST008835,Maharashtra,19.638071,75.703576,4,Standard
ST008836,Maharashtra,19.892762,75.730597,2,Standard
ST008837,Maharashtra,19.746094,75.691448,4,Standard
ST008838,Maharashtra,19.648719,75.665346,4,Standard
ST008839,Maharashtra,19.744467,75.698336,2,Standard
ST008840,Maharashtra,19.712172,75.673822,2,Standard
ST008841,Maharashtra,19.596985,75.707097,2,Standard
ST008842,Maharashtra,19.744958,75.691037,2,Standard
ST008843,Maharashtra,19.588627,75.608829,2,Standard
ST008844,Maharashtra,19.845807,75.856042,6,Hub
ST008845,Maharashtra,19.706027,75.565929,2,Standard
ST008846,Maharashtra,19.740016,75.770321,2,Standard
ST008847,Maharashtra,19.81128,75.673831,2,Standard
ST008848,Maharashtra,19.862326,75.760227,4,Standard
ST008849,Maharashtra,19.864285,75.826427,2,Standard
ST008850,Maharashtra,19.641472,75.577887,2,Standard
ST008851,Maharashtra,19.756369,75.692012,2,Standard
ST008852,Maharashtra,19.637863,75.819183,2,Standard
ST008853,Maharashtra,19.582671,75.810422,2,Standard
ST008854,Maharashtra,19.751223,75.710812,2,Standard
ST008855,Maharashtra,19.766195,75.700098,2,Standard
ST008856,Maharashtra,19.844764,75.827395,6,Hub
ST008857,Maharashtra,19.822423,75.633422,2,Standard
ST008858,Maharashtra,19.734433,75.782059,2,Standard
ST008859,Maharashtra,19.715496,75.76842,2,Standard
ST008860,Maharashtra,19.756923,75.835553,2,Standard
ST008861,Maharashtra,19.801279,75.677927,2,Standard
ST008862,Maharashtra,19.816466,75.868522,2,Standard
ST008863,Maharashtra,19.741893,75.527981,4,Standard
ST008864,Maharashtra,19.766105,75.73878,2,Standard
ST008865,Maharashtra,19.632753,75.682272,2,Standard
ST008866,Maharashtra,19.632635,75.728785,2,Standard
ST008867,Maharashtra,19.792135,75.800791,2,Standard
ST008868,Maharashtra,19.704256,75.641392,4,Standard
ST008869,Maharashtra,19.712795,75.632384,2,Standard
ST008870,Maharashtra,19.721052,75.766435,2,Standard
ST008871,Maharashtra,19.747587,75.716352,2,Standard
ST008872,Maharashtra,19.668704,75.566547,4,Standard
ST008873,Maharashtra,19.745874,75.721188,2,Standard
ST008874,Maharashtra,19.804058,75.709523,2,Standard
ST008875,Maharashtra,19.803256,75.766721,2,Standard
ST008876,Maharashtra,19.747277,75.655269,6,Hub
ST008877,Maharashtra,19.677376,75.676306,4,Standard
ST008878,Maharashtra,19.800284,75.758438,2,Standard
ST008879,Maharashtra,19.732254,75.593022,4,Standard
ST008880,Maharashtra,19.775342,75.736227,2,Standard
ST008881,Maharashtra,19.648381,75.588074,2,Standard
ST008882,Maharashtra,19.681835,75.810454,2,Standard
ST008883,Maharashtra,19.78128,75.768593,4,Standard
ST008884,Maharashtra,19.903911,75.733417,2,Standard
ST008885,Maharashtra,19.618842,75.809002,2,Standard
ST008886,Maharashtra,19.708641,75.553788,2,Standard
ST008887,Maharashtra,19.743274,75.749996,4,Standard
ST008888,Maharashtra,19.892736,75.688707,2,Standard
ST008889,Maharashtra,19.752823,75.711631,2,Standard
ST008890,Maharashtra,19.660842,75.831595,2,Standard
ST008891,Maharashtra,19.851618,75.767299,2,Standard
ST008892,Maharashtra,19.748321,75.715419,2,Standard
ST008893,Maharashtra,19.756513,75.770637,2,Standard
ST008894,Maharashtra,19.847874,75.795543,8,Hub
ST008895,Maharashtra,19.754151,75.769361,2,Standard
ST008896,Maharashtra,19.82647,75.658153,2,Standard
ST008897,Maharashtra,19.638726,75.804683,2,Standard
ST008898,Maharashtra,19.755721,75.711207,2,Standard
ST008899,Maharashtra,19.635747,75.752932,2,Standard
ST008900,Maharashtra,19.68699,75.854267,4,Standard
ST008901,Maharashtra,19.937163,75.680265,2,Standard
ST008902,Maharashtra,19.746962,75.75894,4,Standard
ST008903,Maharashtra,19.839973,75.689691,2,Standard
ST008904,Maharashtra,19.788127,75.850473,8,Hub
ST008905,Maharashtra,19.74003,75.766104,2,Standard
ST008906,Maharashtra,19.775083,75.691544,2,Standard
ST008907,Maharashtra,19.800991,75.735093,2,Standard
ST008908,Maharashtra,19.732234,75.698575,6,Hub
ST008909,Maharashtra,19.628026,75.736174,2,Standard
ST008910,Maharashtra,19.778227,75.676493,2,Standard
ST008911,Maharashtra,19.770792,75.671062,2,Standard
ST008912,Maharashtra,19.71325,75.636724,4,Standard
ST008913,Maharashtra,19.858844,75.808155,2,Standard
ST008914,Maharashtra,19.758606,75.748503,2,Standard
ST008915,Maharashtra,19.669281,75.815446,4,Standard
ST008916,Maharashtra,19.755187,75.750447,4,Standard
ST008917,Maharashtra,19.845644,75.719796,2,Standard
ST008918,Maharashtra,19.709349,75.734175,8,Hub
ST008919,Maharashtra,19.832519,75.742296,2,Standard
ST008920,Maharashtra,19.785512,75.574946,2,Standard
ST008921,Maharashtra,19.752729,75.712429,2,Standard
ST008922,Maharashtra,19.818268,75.699599,2,Standard
ST008923,Maharashtra,19.801932,75.710854,4,Standard
ST008924,Maharashtra,19.681843,75.726492,4,Standard
ST008925,Maharashtra,19.647617,75.846512,2,Standard
ST008926,Maharashtra,19.747036,75.51552,2,Standard
ST008927,Maharashtra,19.681432,75.65328,2,Standard
ST008928,Maharashtra,19.919735,75.820775,2,Standard
ST008929,Maharashtra,19.618684,75.669329,2,Standard
ST008930,Maharashtra,19.66023,75.774477,4,Standard
ST008931,Maharashtra,19.782641,75.70215,2,Standard
ST008932,Maharashtra,19.743499,75.74324,2,Standard
ST008933,Maharashtra,19.754753,75.701925,2,Standard
ST008934,Maharashtra,19.803517,75.743195,2,Standard
ST008935,Maharashtra,19.670568,75.706666,2,Standard
ST008936,Maharashtra,19.935456,75.767114,2,Standard
ST008937,Maharashtra,19.804939,75.697596,2,Standard
ST008938,Maharashtra,19.738098,75.598964,2,Standard
ST008939,Maharashtra,19.755622,75.766172,2,Standard
ST008940,Maharashtra,19.667782,75.718558,2,Standard
ST008941,Maharashtra,19.710129,75.870014,2,Standard
ST008942,Maharashtra,19.621418,75.72912,4,Standard
ST008943,Maharashtra,19.791232,75.812928,2,Standard
ST008944,Maharashtra,19.707888,75.809725,2,Standard
ST008945,Maharashtra,19.781099,75.562993,2,Standard
ST008946,Maharashtra,19.666933,75.824033,2,Standard
ST008947,Maharashtra,19.868216,75.66878,2,Standard
ST008948,Maharashtra,19.832499,75.823075,2,Standard
ST008949,Maharashtra,19.889385,75.820722,4,Standard
ST008950,Maharashtra,19.674894,75.705851,2,Standard
ST008951,Maharashtra,19.822823,75.740599,2,Standard
ST008952,Maharashtra,19.754944,75.711502,2,Standard
ST008953,Maharashtra,19.567626,75.74344,2,Standard
ST008954,Maharashtra,19.683887,75.766454,2,Standard
ST008955,Maharashtra,19.669965,75.670032,6,Hub
ST008956,Maharashtra,19.753316,75.717136,2,Standard
ST008957,Maharashtra,19.609462,75.596679,4,Standard
ST008958,Maharashtra,19.784614,75.740044,2,Standard
ST008959,Maharashtra,19.640606,75.83165,2,Standard
ST008960,Maharashtra,19.730204,75.889021,2,Standard
ST008961,Maharashtra,19.928582,75.777601,2,Standard
ST008962,Maharashtra,19.629226,75.664823,2,Standard
ST008963,Maharashtra,19.646104,75.829452,2,Standard
ST008964,Maharashtra,19.756397,75.722369,4,Standard
ST008965,Maharashtra,19.61625,75.818108,8,Hub
ST008966,Maharashtra,19.754701,75.610518,2,Standard
ST008967,Maharashtra,19.728145,75.702524,2,Standard
ST008968,Maharashtra,19.836403,75.581372,2,Standard
ST008969,Maharashtra,19.699807,75.636304,2,Standard
ST008970,Maharashtra,19.922941,75.674966,4,Standard
ST008971,Maharashtra,19.705714,75.655307,2,Standard
ST008972,Maharashtra,19.666632,75.636165,2,Standard
ST008973,Maharashtra,19.703216,75.751723,2,Standard
ST008974,Maharashtra,19.655758,75.777213,2,Standard
ST008975,Maharashtra,19.704068,75.736902,2,Standard
ST008976,Maharashtra,19.758816,75.607859,4,Standard
ST008977,Maharashtra,19.818604,75.744287,2,Standard
ST008978,Maharashtra,19.864748,75.613949,2,Standard
ST008979,Maharashtra,19.668162,75.882014,2,Standard
ST008980,Maharashtra,19.921906,75.802899,2,Standard
ST008981,Maharashtra,19.751549,75.715718,2,Standard
ST008982,Maharashtra,19.685826,75.742906,4,Standard
ST008983,Maharashtra,19.596928,75.675154,4,Standard
ST008984,Maharashtra,19.795528,75.646811,2,Standard
ST008985,Maharashtra,19.724697,75.726544,4,Standard
ST008986,Maharashtra,19.874062,75.751645,2,Standard
ST008987,Maharashtra,19.8864,75.771712,6,Hub
ST008988,Maharashtra,19.712975,75.704243,2,Standard
ST008989,Maharashtra,19.716023,75.704904,2,Standard
ST008990,Maharashtra,19.603289,75.773945,8,Hub
ST008991,Maharashtra,19.722607,75.720948,2,Standard
ST008992,Maharashtra,19.745385,75.67705,4,Standard
ST008993,Maharashtra,19.744609,75.618278,2,Standard
ST008994,Maharashtra,19.588355,75.7627,4,Standard
ST008995,Maharashtra,19.749807,75.707539,2,Standard
ST008996,Maharashtra,19.701671,75.880805,2,Standard
ST008997,Maharashtra,19.859829,75.726429,2,Standard
ST008998,Maharashtra,19.734228,75.590734,2,Standard
ST008999,Maharashtra,19.761098,75.569079,4,Standard
ST009000,Maharashtra,19.692968,75.560371,2,Standard
ST009001,Maharashtra,19.702447,75.650092,4,Standard
ST009002,Maharashtra,19.610382,75.739069,2,Standard
ST009003,Maharashtra,19.790312,75.67572,6,Hub
ST009004,Maharashtra,19.649715,75.869755,2,Standard
ST009005,Maharashtra,19.719975,75.696951,2,Standard
ST009006,Maharashtra,19.649237,75.544175,2,Standard
ST009007,Maharashtra,19.817917,75.580356,8,Hub
ST009008,Maharashtra,19.797157,75.883075,2,Standard
ST009009,Maharashtra,19.575972,75.685207,2,Standard
ST009010,Maharashtra,19.745533,75.724782,2,Standard
ST009011,Maharashtra,19.698146,75.722015,2,Standard
ST009012,Maharashtra,19.710012,75.527029,4,Standard
ST009013,Maharashtra,19.68721,75.548573,2,Standard
ST009014,Maharashtra,19.603846,75.758793,2,Standard
ST009015,Maharashtra,19.829963,75.595336,4,Standard
ST009016,Maharashtra,19.626476,75.707786,2,Standard
ST009017,Maharashtra,19.736012,75.665711,4,Standard
ST009018,Maharashtra,19.821,75.536998,2,Standard
ST009019,Maharashtra,19.614618,75.744281,6,Hub
ST009020,Maharashtra,19.740715,75.58189,2,Standard
ST009021,Maharashtra,19.582841,75.66246,2,Standard
ST009022,Maharashtra,19.739903,75.717755,2,Standard
ST009023,Maharashtra,19.826956,75.602202,2,Standard
ST009024,Maharashtra,19.767683,75.691407,2,Standard
ST009025,Maharashtra,19.934897,75.749785,2,Standard
ST009026,Maharashtra,19.84854,75.843533,2,Standard
ST009027,Maharashtra,19.814425,75.586892,2,Standard
ST009028,Maharashtra,19.842099,75.811924,8,Hub
ST009029,Maharashtra,19.816763,75.659276,2,Standard
ST009030,Maharashtra,19.675686,75.759695,2,Standard
ST009031,Maharashtra,19.906595,75.80207,2,Standard
ST009032,Maharashtra,19.887374,75.567712,2,Standard
ST009033,Maharashtra,19.622272,75.637274,2,Standard
ST009034,Maharashtra,19.790618,75.841546,8,Hub
ST009035,Maharashtra,19.645312,75.568259,4,Standard
ST009036,Maharashtra,19.84274,75.549876,2,Standard
ST009037,Maharashtra,19.869501,75.586382,2,Standard
ST009038,Maharashtra,19.907311,75.779847,2,Standard
ST009039,Maharashtra,19.692111,75.666334,2,Standard
ST009040,Maharashtra,19.878579,75.761022,2,Standard
ST009041,Maharashtra,19.707359,75.796387,4,Standard
ST009042,Maharashtra,19.675654,75.548067,2,Standard
ST009043,Maharashtra,19.792634,75.633716,6,Hub
ST009044,Maharashtra,19.714979,75.74498,2,Standard
ST009045,Maharashtra,19.736052,75.729856,2,Standard
ST009046,Maharashtra,19.864397,75.693175,4,Standard
ST009047,Maharashtra,19.800507,75.764666,2,Standard
ST009048,Maharashtra,19.649544,75.682857,2,Standard
ST009049,Maharashtra,19.936956,75.755971,2,Standard
ST009050,Maharashtra,19.750986,75.717096,2,Standard
ST009051,Maharashtra,19.854409,75.767516,2,Standard
ST009052,Maharashtra,19.756908,75.720255,2,Standard
ST009053,Maharashtra,19.660906,75.799375,2,Standard
ST009054,Maharashtra,19.79932,75.7544,4,Standard
ST009055,Maharashtra,19.723772,75.729656,2,Standard
ST009056,Maharashtra,19.73447,75.71325,2,Standard
ST009057,Maharashtra,19.851058,75.743857,2,Standard
ST009058,Maharashtra,19.751752,75.732973,2,Standard
ST009059,Maharashtra,19.588992,75.798105,2,Standard
ST009060,Maharashtra,19.725165,75.552917,2,Standard
ST009061,Maharashtra,19.886358,75.573709,2,Standard
ST009062,Maharashtra,19.761616,75.59264,2,Standard
ST009063,Maharashtra,19.727403,75.741086,4,Standard
ST009064,Maharashtra,19.67438,75.530462,4,Standard
ST009065,Maharashtra,19.609797,75.743376,2,Standard
ST009066,Maharashtra,19.665154,75.716563,2,Standard
ST009067,Maharashtra,19.666183,75.767815,2,Standard
ST009068,Maharashtra,19.651135,75.825045,2,Standard
ST009069,Maharashtra,19.875786,75.588471,2,Standard
ST009070,Maharashtra,19.776525,75.891326,6,Hub
ST009071,Maharashtra,19.717845,75.765806,2,Standard
ST009072,Maharashtra,19.742632,75.653609,6,Hub
ST009073,Maharashtra,19.822124,75.738311,2,Standard
ST009074,Maharashtra,19.739839,75.649556,2,Standard
ST009075,Maharashtra,19.660857,75.617909,2,Standard
ST009076,Maharashtra,19.733196,75.53541,2,Standard
ST009077,Maharashtra,19.721157,75.727586,2,Standard
ST009078,Maharashtra,19.715227,75.792354,2,Standard
ST009079,Maharashtra,19.75091,75.711343,2,Standard
ST009080,Maharashtra,19.688852,75.856733,4,Standard
ST009081,Maharashtra,19.681688,75.585276,4,Standard
ST009082,Maharashtra,19.810819,75.568919,2,Standard
ST009083,Maharashtra,19.715155,75.63383,2,Standard
ST009084,Maharashtra,19.864711,75.702192,6,Hub
ST009085,Maharashtra,19.768625,75.769903,4,Standard
ST009086,Maharashtra,19.687282,75.540459,2,Standard
ST009087,Maharashtra,19.758632,75.728745,4,Standard
ST009088,Maharashtra,19.886141,75.589879,2,Standard
ST009089,Maharashtra,19.73905,75.788323,2,Standard
ST009090,Maharashtra,19.716209,75.658144,2,Standard
ST009091,Maharashtra,19.766919,75.698894,2,Standard
ST009092,Maharashtra,19.792015,75.723757,4,Standard
ST009093,Maharashtra,19.746423,75.735907,2,Standard
ST009094,Maharashtra,19.889931,75.774519,2,Standard
ST009095,Maharashtra,19.845259,75.870806,4,Standard
ST009096,Maharashtra,19.660924,75.812816,4,Standard
ST009097,Maharashtra,19.758899,75.761392,2,Standard
ST009098,Maharashtra,19.6515,75.663177,2,Standard
ST009099,Maharashtra,19.769295,75.563386,2,Standard
ST009100,Maharashtra,19.708566,75.634999,2,Standard
ST009101,Maharashtra,19.84776,75.634917,2,Standard
ST009102,Maharashtra,19.915063,75.703814,2,Standard
ST009103,Maharashtra,19.81315,75.731521,2,Standard
ST009104,Manipur,24.533872,93.843328,4,Standard
ST009105,Manipur,24.514272,93.857398,4,Standard
ST009106,Manipur,24.656206,93.942311,2,Standard
ST009107,Manipur,24.771846,93.944405,2,Standard
ST009108,Manipur,24.639155,93.845864,4,Standard
ST009109,Manipur,24.655814,93.899471,2,Standard
ST009110,Manipur,24.777611,93.988291,2,Standard
ST009111,Manipur,24.572982,94.005284,2,Standard
ST009112,Manipur,24.747462,93.757765,2,Standard
ST009113,Manipur,24.709389,93.992157,2,Standard
ST009114,Manipur,24.648093,93.752293,2,Standard
ST009115,Manipur,24.673564,93.861745,2,Standard
ST009116,Manipur,24.705387,94.016694,6,Hub
ST009117,Manipur,24.660127,93.842572,6,Hub
ST009118,Manipur,24.777131,93.99395,6,Hub
ST009119,Manipur,24.653478,93.937964,4,Standard
ST009120,Manipur,24.701445,93.956719,2,Standard
ST009121,Meghalaya,25.407133,91.326779,2,Standard
ST009122,Meghalaya,25.486219,91.368709,2,Standard
ST009123,Meghalaya,25.433784,91.493891,2,Standard
ST009124,Meghalaya,25.558327,91.43126,2,Standard
ST009125,Meghalaya,25.497873,91.39515,2,Standard
ST009126,Meghalaya,25.473315,91.378071,8,Hub
ST009127,Meghalaya,25.423031,91.284613,2,Standard
ST009128,Meghalaya,25.476643,91.348932,2,Standard
ST009129,Meghalaya,25.504647,91.414567,2,Standard
ST009130,Meghalaya,25.473086,91.305352,2,Standard
ST009131,Meghalaya,25.416393,91.399026,6,Hub
ST009132,Meghalaya,25.631519,91.456947,2,Standard
ST009133,Meghalaya,25.316705,91.318887,2,Standard
ST009134,Meghalaya,25.410996,91.279934,6,Hub
ST009135,Meghalaya,25.575675,91.434859,2,Standard
ST009136,Meghalaya,25.513424,91.434854,2,Standard
ST009137,Meghalaya,25.359272,91.252754,2,Standard
ST009138,Meghalaya,25.413695,91.242924,2,Standard
ST009139,Meghalaya,25.508026,91.421959,2,Standard
ST009140,Meghalaya,25.605697,91.40453,4,Standard
ST009141,Meghalaya,25.517495,91.350695,6,Hub
ST009142,Nagaland,26.239437,94.612197,2,Standard
ST009143,Nagaland,26.226989,94.475898,2,Standard
ST009144,Nagaland,26.344899,94.618849,4,Standard
ST009145,Nagaland,26.170883,94.53923,2,Standard
ST009146,Nagaland,26.237874,94.519871,8,Hub
ST009147,Nagaland,26.09448,94.628861,2,Standard
ST009148,Odisha,21.018535,84.984791,2,Standard
ST009149,Odisha,21.130103,85.168162,2,Standard
ST009150,Odisha,21.041018,85.217903,2,Standard
ST009151,Odisha,20.927099,85.07019,2,Standard
ST009152,Odisha,21.034854,85.251419,4,Standard
ST009153,Odisha,20.837099,85.161789,2,Standard
ST009154,Odisha,20.806277,85.094779,4,Standard
ST009155,Odisha,20.894712,85.105975,2,Standard
ST009156,Odisha,20.839391,85.228528,2,Standard
ST009157,Odisha,20.909868,85.107016,4,Standard
ST009158,Odisha,21.097759,85.034864,8,Hub
ST009159,Odisha,21.139392,85.166962,4,Standard
ST009160,Odisha,20.940828,85.068347,4,Standard
ST009161,Odisha,20.962854,85.236539,2,Standard
ST009162,Odisha,20.960588,85.051526,4,Standard
ST009163,Odisha,20.949011,85.159865,2,Standard
ST009164,Odisha,20.92365,85.078649,2,Standard
ST009165,Odisha,21.059376,85.181205,2,Standard
ST009166,Odisha,20.969915,84.999984,4,Standard
ST009167,Odisha,20.895034,85.163733,2,Standard
ST009168,Odisha,20.804995,85.222357,2,Standard
ST009169,Odisha,20.95642,85.057151,2,Standard
ST009170,Odisha,20.870454,85.170867,2,Standard
ST009171,Odisha,20.880684,85.037471,4,Standard
ST009172,Odisha,21.008328,84.955805,2,Standard
ST009173,Odisha,20.780904,85.092963,2,Standard
ST009174,Odisha,20.952766,84.942787,2,Standard
ST009175,Odisha,21.003006,85.084083,2,Standard
ST009176,Odisha,20.932026,85.275199,2,Standard
ST009177,Odisha,20.977495,84.914995,2,Standard
ST009178,Odisha,21.067503,85.147005,2,Standard
ST009179,Odisha,21.013654,85.177987,2,Standard
ST009180,Odisha,20.965999,85.119754,4,Standard
ST009181,Odisha,21.07738,85.108128,8,Hub
ST009182,Odisha,20.93839,85.114792,2,Standard
ST009183,Odisha,20.936771,85.128812,2,Standard
ST009184,Odisha,21.011454,85.075575,4,Standard
ST009185,Odisha,20.867148,85.243639,2,Standard
ST009186,Odisha,20.866602,84.98478,2,Standard
ST009187,Odisha,20.82745,84.955765,2,Standard
ST009188,Odisha,21.004494,85.289132,4,Standard
ST009189,Odisha,21.009067,84.995619,2,Standard
ST009190,Odisha,20.883809,84.987912,2,Standard
ST009191,Odisha,20.992401,85.114142,2,Standard
ST009192,Odisha,21.055456,85.07288,2,Standard
ST009193,Odisha,20.841685,85.203974,2,Standard
ST009194,Odisha,20.949099,85.098096,2,Standard
ST009195,Odisha,20.939053,84.952604,4,Standard
ST009196,Odisha,21.048942,85.263278,2,Standard
ST009197,Odisha,20.966642,85.188822,2,Standard
ST009198,Odisha,21.042338,85.178141,2,Standard
ST009199,Odisha,20.901612,85.148304,2,Standard
ST009200,Odisha,20.952589,85.096807,6,Hub
ST009201,Odisha,20.985612,84.989357,2,Standard
ST009202,Odisha,21.069139,85.088216,2,Standard
ST009203,Odisha,20.961222,85.101954,2,Standard
ST009204,Odisha,21.076601,84.985782,2,Standard
ST009205,Odisha,20.881652,85.200342,6,Hub
ST009206,Odisha,20.758681,85.111141,2,Standard
ST009207,Odisha,21.138822,85.037649,2,Standard
ST009208,Odisha,21.073237,84.963148,2,Standard
ST009209,Odisha,20.98563,85.261201,4,Standard
